v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.65,0.63,0.63,0.6,0.68,0.66,0.61,0.69,0.71,0.67,1.0
0.63,0.63,0.6,0.68,0.66,0.61,0.69,0.71,0.67,0.64,1.0
0.63,0.6,0.68,0.66,0.61,0.69,0.71,0.67,0.64,0.56,1.0
0.6,0.68,0.66,0.61,0.69,0.71,0.67,0.64,0.56,0.64,1.0
0.68,0.66,0.61,0.69,0.71,0.67,0.64,0.56,0.64,0.62,1.0
0.66,0.61,0.69,0.71,0.67,0.64,0.56,0.64,0.62,0.67,1.0
0.61,0.69,0.71,0.67,0.64,0.56,0.64,0.62,0.67,0.68,1.0
0.69,0.71,0.67,0.64,0.56,0.64,0.62,0.67,0.68,0.63,1.0
0.71,0.67,0.64,0.56,0.64,0.62,0.67,0.68,0.63,0.7,1.0
0.67,0.64,0.56,0.64,0.62,0.67,0.68,0.63,0.7,0.61,1.0
0.64,0.56,0.64,0.62,0.67,0.68,0.63,0.7,0.61,0.59,1.0
0.56,0.64,0.62,0.67,0.68,0.63,0.7,0.61,0.59,0.63,1.0
0.64,0.62,0.67,0.68,0.63,0.7,0.61,0.59,0.63,0.55,1.0
0.62,0.67,0.68,0.63,0.7,0.61,0.59,0.63,0.55,0.68,1.0
0.67,0.68,0.63,0.7,0.61,0.59,0.63,0.55,0.68,0.63,1.0
0.68,0.63,0.7,0.61,0.59,0.63,0.55,0.68,0.63,0.68,1.0
0.63,0.7,0.61,0.59,0.63,0.55,0.68,0.63,0.68,0.66,1.0
0.7,0.61,0.59,0.63,0.55,0.68,0.63,0.68,0.66,0.72,1.0
0.61,0.59,0.63,0.55,0.68,0.63,0.68,0.66,0.72,0.63,1.0
0.59,0.63,0.55,0.68,0.63,0.68,0.66,0.72,0.63,0.58,1.0
0.63,0.55,0.68,0.63,0.68,0.66,0.72,0.63,0.58,0.59,1.0
0.55,0.68,0.63,0.68,0.66,0.72,0.63,0.58,0.59,0.69,1.0
0.68,0.63,0.68,0.66,0.72,0.63,0.58,0.59,0.69,0.59,1.0
0.63,0.68,0.66,0.72,0.63,0.58,0.59,0.69,0.59,0.56,1.0
0.68,0.66,0.72,0.63,0.58,0.59,0.69,0.59,0.56,0.56,1.0
0.66,0.72,0.63,0.58,0.59,0.69,0.59,0.56,0.56,0.72,1.0
0.72,0.63,0.58,0.59,0.69,0.59,0.56,0.56,0.72,0.67,1.0
0.63,0.58,0.59,0.69,0.59,0.56,0.56,0.72,0.67,0.68,1.0
0.58,0.59,0.69,0.59,0.56,0.56,0.72,0.67,0.68,0.61,1.0
0.59,0.69,0.59,0.56,0.56,0.72,0.67,0.68,0.61,0.69,1.0
0.69,0.59,0.56,0.56,0.72,0.67,0.68,0.61,0.69,0.65,1.0
0.59,0.56,0.56,0.72,0.67,0.68,0.61,0.69,0.65,0.64,1.0
0.56,0.56,0.72,0.67,0.68,0.61,0.69,0.65,0.64,0.63,1.0
0.56,0.72,0.67,0.68,0.61,0.69,0.65,0.64,0.63,0.68,1.0
0.72,0.67,0.68,0.61,0.69,0.65,0.64,0.63,0.68,0.67,1.0
0.67,0.68,0.61,0.69,0.65,0.64,0.63,0.68,0.67,0.59,1.0
0.68,0.61,0.69,0.65,0.64,0.63,0.68,0.67,0.59,0.54,1.0
0.61,0.69,0.65,0.64,0.63,0.68,0.67,0.59,0.54,0.63,1.0
0.69,0.65,0.64,0.63,0.68,0.67,0.59,0.54,0.63,0.71,1.0
0.65,0.64,0.63,0.68,0.67,0.59,0.54,0.63,0.71,0.58,1.0
0.64,0.63,0.68,0.67,0.59,0.54,0.63,0.71,0.58,0.7,1.0
0.63,0.68,0.67,0.59,0.54,0.63,0.71,0.58,0.7,0.61,1.0
0.68,0.67,0.59,0.54,0.63,0.71,0.58,0.7,0.61,0.7,1.0
0.67,0.59,0.54,0.63,0.71,0.58,0.7,0.61,0.7,0.71,1.0
0.59,0.54,0.63,0.71,0.58,0.7,0.61,0.7,0.71,0.68,1.0
0.54,0.63,0.71,0.58,0.7,0.61,0.7,0.71,0.68,0.66,1.0
0.63,0.71,0.58,0.7,0.61,0.7,0.71,0.68,0.66,0.57,1.0
0.71,0.58,0.7,0.61,0.7,0.71,0.68,0.66,0.57,0.71,1.0
0.58,0.7,0.61,0.7,0.71,0.68,0.66,0.57,0.71,0.58,1.0
0.7,0.61,0.7,0.71,0.68,0.66,0.57,0.71,0.58,0.53,1.0
0.61,0.7,0.71,0.68,0.66,0.57,0.71,0.58,0.53,0.72,1.0
0.7,0.71,0.68,0.66,0.57,0.71,0.58,0.53,0.72,0.56,1.0
0.71,0.68,0.66,0.57,0.71,0.58,0.53,0.72,0.56,0.69,1.0
0.68,0.66,0.57,0.71,0.58,0.53,0.72,0.56,0.69,0.59,1.0
0.66,0.57,0.71,0.58,0.53,0.72,0.56,0.69,0.59,0.62,1.0
0.57,0.71,0.58,0.53,0.72,0.56,0.69,0.59,0.62,0.54,1.0
0.71,0.58,0.53,0.72,0.56,0.69,0.59,0.62,0.54,0.54,1.0
0.58,0.53,0.72,0.56,0.69,0.59,0.62,0.54,0.54,0.68,1.0
0.53,0.72,0.56,0.69,0.59,0.62,0.54,0.54,0.68,0.69,1.0
0.72,0.56,0.69,0.59,0.62,0.54,0.54,0.68,0.69,0.68,1.0
0.56,0.69,0.59,0.62,0.54,0.54,0.68,0.69,0.68,0.63,1.0
0.69,0.59,0.62,0.54,0.54,0.68,0.69,0.68,0.63,0.7,1.0
0.59,0.62,0.54,0.54,0.68,0.69,0.68,0.63,0.7,0.67,1.0
0.62,0.54,0.54,0.68,0.69,0.68,0.63,0.7,0.67,0.71,1.0
0.54,0.54,0.68,0.69,0.68,0.63,0.7,0.67,0.71,0.55,1.0
0.54,0.68,0.69,0.68,0.63,0.7,0.67,0.71,0.55,0.65,1.0
0.68,0.69,0.68,0.63,0.7,0.67,0.71,0.55,0.65,0.64,1.0
0.69,0.68,0.63,0.7,0.67,0.71,0.55,0.65,0.64,0.71,1.0
0.68,0.63,0.7,0.67,0.71,0.55,0.65,0.64,0.71,0.54,1.0
0.63,0.7,0.67,0.71,0.55,0.65,0.64,0.71,0.54,0.52,1.0
0.7,0.67,0.71,0.55,0.65,0.64,0.71,0.54,0.52,0.57,1.0
0.67,0.71,0.55,0.65,0.64,0.71,0.54,0.52,0.57,0.56,1.0
0.71,0.55,0.65,0.64,0.71,0.54,0.52,0.57,0.56,0.57,1.0
0.55,0.65,0.64,0.71,0.54,0.52,0.57,0.56,0.57,0.58,1.0
0.65,0.64,0.71,0.54,0.52,0.57,0.56,0.57,0.58,0.59,1.0
0.64,0.71,0.54,0.52,0.57,0.56,0.57,0.58,0.59,0.52,1.0
0.71,0.54,0.52,0.57,0.56,0.57,0.58,0.59,0.52,0.51,1.0
0.54,0.52,0.57,0.56,0.57,0.58,0.59,0.52,0.51,0.64,1.0
0.52,0.57,0.56,0.57,0.58,0.59,0.52,0.51,0.64,0.7,1.0
0.57,0.56,0.57,0.58,0.59,0.52,0.51,0.64,0.7,0.59,1.0
0.56,0.57,0.58,0.59,0.52,0.51,0.64,0.7,0.59,0.58,1.0
0.57,0.58,0.59,0.52,0.51,0.64,0.7,0.59,0.58,0.5,1.0
0.58,0.59,0.52,0.51,0.64,0.7,0.59,0.58,0.5,0.53,1.0
0.59,0.52,0.51,0.64,0.7,0.59,0.58,0.5,0.53,0.53,1.0
0.52,0.51,0.64,0.7,0.59,0.58,0.5,0.53,0.53,0.52,1.0
0.51,0.64,0.7,0.59,0.58,0.5,0.53,0.53,0.52,0.53,1.0
0.64,0.7,0.59,0.58,0.5,0.53,0.53,0.52,0.53,0.53,1.0
0.7,0.59,0.58,0.5,0.53,0.53,0.52,0.53,0.53,0.52,1.0
0.59,0.58,0.5,0.53,0.53,0.52,0.53,0.53,0.52,0.54,1.0
0.58,0.5,0.53,0.53,0.52,0.53,0.53,0.52,0.54,0.59,1.0
0.5,0.53,0.53,0.52,0.53,0.53,0.52,0.54,0.59,0.49,1.0
0.53,0.53,0.52,0.53,0.53,0.52,0.54,0.59,0.49,0.56,1.0
0.53,0.52,0.53,0.53,0.52,0.54,0.59,0.49,0.56,0.58,1.0
0.52,0.53,0.53,0.52,0.54,0.59,0.49,0.56,0.58,0.5,1.0
0.53,0.53,0.52,0.54,0.59,0.49,0.56,0.58,0.5,0.51,1.0
0.53,0.52,0.54,0.59,0.49,0.56,0.58,0.5,0.51,0.54,1.0
0.52,0.54,0.59,0.49,0.56,0.58,0.5,0.51,0.54,0.49,1.0
0.54,0.59,0.49,0.56,0.58,0.5,0.51,0.54,0.49,0.54,1.0
0.59,0.49,0.56,0.58,0.5,0.51,0.54,0.49,0.54,0.5,1.0
0.49,0.56,0.58,0.5,0.51,0.54,0.49,0.54,0.5,0.6,1.0
0.56,0.58,0.5,0.51,0.54,0.49,0.54,0.5,0.6,0.53,1.0
0.58,0.5,0.51,0.54,0.49,0.54,0.5,0.6,0.53,0.65,1.0
0.5,0.51,0.54,0.49,0.54,0.5,0.6,0.53,0.65,0.62,1.0
0.51,0.54,0.49,0.54,0.5,0.6,0.53,0.65,0.62,0.51,1.0
0.54,0.49,0.54,0.5,0.6,0.53,0.65,0.62,0.51,0.6,1.0
0.49,0.54,0.5,0.6,0.53,0.65,0.62,0.51,0.6,0.66,1.0
0.54,0.5,0.6,0.53,0.65,0.62,0.51,0.6,0.66,0.66,1.0
0.5,0.6,0.53,0.65,0.62,0.51,0.6,0.66,0.66,0.6,1.0
0.6,0.53,0.65,0.62,0.51,0.6,0.66,0.66,0.6,0.58,1.0
0.53,0.65,0.62,0.51,0.6,0.66,0.66,0.6,0.58,0.6,1.0
0.65,0.62,0.51,0.6,0.66,0.66,0.6,0.58,0.6,0.56,1.0
0.62,0.51,0.6,0.66,0.66,0.6,0.58,0.6,0.56,0.49,1.0
0.51,0.6,0.66,0.66,0.6,0.58,0.6,0.56,0.49,0.55,1.0
0.6,0.66,0.66,0.6,0.58,0.6,0.56,0.49,0.55,0.61,1.0
0.66,0.66,0.6,0.58,0.6,0.56,0.49,0.55,0.61,0.58,1.0
0.66,0.6,0.58,0.6,0.56,0.49,0.55,0.61,0.58,0.49,1.0
0.6,0.58,0.6,0.56,0.49,0.55,0.61,0.58,0.49,0.65,1.0
0.58,0.6,0.56,0.49,0.55,0.61,0.58,0.49,0.65,0.63,1.0
0.6,0.56,0.49,0.55,0.61,0.58,0.49,0.65,0.63,0.63,1.0
0.56,0.49,0.55,0.61,0.58,0.49,0.65,0.63,0.63,0.61,1.0
0.49,0.55,0.61,0.58,0.49,0.65,0.63,0.63,0.61,0.64,1.0
0.55,0.61,0.58,0.49,0.65,0.63,0.63,0.61,0.64,0.47,1.0
0.61,0.58,0.49,0.65,0.63,0.63,0.61,0.64,0.47,0.62,1.0
0.58,0.49,0.65,0.63,0.63,0.61,0.64,0.47,0.62,0.57,1.0
0.49,0.65,0.63,0.63,0.61,0.64,0.47,0.62,0.57,0.47,1.0
0.65,0.63,0.63,0.61,0.64,0.47,0.62,0.57,0.47,0.55,1.0
0.63,0.63,0.61,0.64,0.47,0.62,0.57,0.47,0.55,0.59,1.0
0.63,0.61,0.64,0.47,0.62,0.57,0.47,0.55,0.59,0.51,1.0
0.61,0.64,0.47,0.62,0.57,0.47,0.55,0.59,0.51,0.56,1.0
0.64,0.47,0.62,0.57,0.47,0.55,0.59,0.51,0.56,0.52,1.0
0.47,0.62,0.57,0.47,0.55,0.59,0.51,0.56,0.52,0.52,1.0
0.62,0.57,0.47,0.55,0.59,0.51,0.56,0.52,0.52,0.57,1.0
0.57,0.47,0.55,0.59,0.51,0.56,0.52,0.52,0.57,0.49,1.0
0.47,0.55,0.59,0.51,0.56,0.52,0.52,0.57,0.49,0.61,1.0
0.55,0.59,0.51,0.56,0.52,0.52,0.57,0.49,0.61,0.54,1.0
0.59,0.51,0.56,0.52,0.52,0.57,0.49,0.61,0.54,0.51,1.0
0.51,0.56,0.52,0.52,0.57,0.49,0.61,0.54,0.51,0.63,1.0
0.56,0.52,0.52,0.57,0.49,0.61,0.54,0.51,0.63,0.53,1.0
0.52,0.52,0.57,0.49,0.61,0.54,0.51,0.63,0.53,0.65,1.0
0.52,0.57,0.49,0.61,0.54,0.51,0.63,0.53,0.65,0.51,1.0
0.57,0.49,0.61,0.54,0.51,0.63,0.53,0.65,0.51,0.53,1.0
0.49,0.61,0.54,0.51,0.63,0.53,0.65,0.51,0.53,0.68,1.0
0.61,0.54,0.51,0.63,0.53,0.65,0.51,0.53,0.68,0.66,1.0
0.54,0.51,0.63,0.53,0.65,0.51,0.53,0.68,0.66,0.52,1.0
0.51,0.63,0.53,0.65,0.51,0.53,0.68,0.66,0.52,0.6,1.0
0.63,0.53,0.65,0.51,0.53,0.68,0.66,0.52,0.6,0.67,1.0
0.53,0.65,0.51,0.53,0.68,0.66,0.52,0.6,0.67,0.71,1.0
0.65,0.51,0.53,0.68,0.66,0.52,0.6,0.67,0.71,0.63,1.0
0.51,0.53,0.68,0.66,0.52,0.6,0.67,0.71,0.63,0.62,1.0
0.53,0.68,0.66,0.52,0.6,0.67,0.71,0.63,0.62,0.71,1.0
0.68,0.66,0.52,0.6,0.67,0.71,0.63,0.62,0.71,0.7,1.0
0.66,0.52,0.6,0.67,0.71,0.63,0.62,0.71,0.7,0.7,1.0
0.52,0.6,0.67,0.71,0.63,0.62,0.71,0.7,0.7,0.59,1.0
0.6,0.67,0.71,0.63,0.62,0.71,0.7,0.7,0.59,0.61,1.0
0.67,0.71,0.63,0.62,0.71,0.7,0.7,0.59,0.61,0.61,1.0
0.71,0.63,0.62,0.71,0.7,0.7,0.59,0.61,0.61,0.6,1.0
0.63,0.62,0.71,0.7,0.7,0.59,0.61,0.61,0.6,0.64,1.0
0.62,0.71,0.7,0.7,0.59,0.61,0.61,0.6,0.64,0.67,1.0
0.71,0.7,0.7,0.59,0.61,0.61,0.6,0.64,0.67,0.58,1.0
0.7,0.7,0.59,0.61,0.61,0.6,0.64,0.67,0.58,0.59,1.0
0.7,0.59,0.61,0.61,0.6,0.64,0.67,0.58,0.59,0.66,1.0
0.59,0.61,0.61,0.6,0.64,0.67,0.58,0.59,0.66,0.76,1.0
0.61,0.61,0.6,0.64,0.67,0.58,0.59,0.66,0.76,0.75,1.0
0.61,0.6,0.64,0.67,0.58,0.59,0.66,0.76,0.75,0.63,1.0
0.6,0.64,0.67,0.58,0.59,0.66,0.76,0.75,0.63,0.67,1.0
0.64,0.67,0.58,0.59,0.66,0.76,0.75,0.63,0.67,0.6,1.0
0.67,0.58,0.59,0.66,0.76,0.75,0.63,0.67,0.6,0.74,1.0
0.58,0.59,0.66,0.76,0.75,0.63,0.67,0.6,0.74,0.78,1.0
0.59,0.66,0.76,0.75,0.63,0.67,0.6,0.74,0.78,0.75,1.0
0.66,0.76,0.75,0.63,0.67,0.6,0.74,0.78,0.75,0.78,1.0
0.76,0.75,0.63,0.67,0.6,0.74,0.78,0.75,0.78,0.71,1.0
0.75,0.63,0.67,0.6,0.74,0.78,0.75,0.78,0.71,0.7,1.0
0.63,0.67,0.6,0.74,0.78,0.75,0.78,0.71,0.7,0.66,1.0
0.67,0.6,0.74,0.78,0.75,0.78,0.71,0.7,0.66,0.68,1.0
0.6,0.74,0.78,0.75,0.78,0.71,0.7,0.66,0.68,0.74,1.0
0.74,0.78,0.75,0.78,0.71,0.7,0.66,0.68,0.74,0.77,1.0
0.78,0.75,0.78,0.71,0.7,0.66,0.68,0.74,0.77,0.68,1.0
0.75,0.78,0.71,0.7,0.66,0.68,0.74,0.77,0.68,0.71,1.0
0.78,0.71,0.7,0.66,0.68,0.74,0.77,0.68,0.71,0.75,1.0
0.71,0.7,0.66,0.68,0.74,0.77,0.68,0.71,0.75,0.75,1.0
0.7,0.66,0.68,0.74,0.77,0.68,0.71,0.75,0.75,0.63,1.0
0.66,0.68,0.74,0.77,0.68,0.71,0.75,0.75,0.63,0.78,1.0
0.68,0.74,0.77,0.68,0.71,0.75,0.75,0.63,0.78,0.73,1.0
0.74,0.77,0.68,0.71,0.75,0.75,0.63,0.78,0.73,0.61,1.0
0.77,0.68,0.71,0.75,0.75,0.63,0.78,0.73,0.61,0.68,1.0
0.68,0.71,0.75,0.75,0.63,0.78,0.73,0.61,0.68,0.75,1.0
0.71,0.75,0.75,0.63,0.78,0.73,0.61,0.68,0.75,0.69,1.0
0.75,0.75,0.63,0.78,0.73,0.61,0.68,0.75,0.69,0.7,1.0
0.75,0.63,0.78,0.73,0.61,0.68,0.75,0.69,0.7,0.63,1.0
0.63,0.78,0.73,0.61,0.68,0.75,0.69,0.7,0.63,0.78,1.0
0.78,0.73,0.61,0.68,0.75,0.69,0.7,0.63,0.78,0.77,1.0
0.73,0.61,0.68,0.75,0.69,0.7,0.63,0.78,0.77,0.72,1.0
0.61,0.68,0.75,0.69,0.7,0.63,0.78,0.77,0.72,0.65,1.0
0.68,0.75,0.69,0.7,0.63,0.78,0.77,0.72,0.65,0.65,1.0
0.75,0.69,0.7,0.63,0.78,0.77,0.72,0.65,0.65,0.7,1.0
0.69,0.7,0.63,0.78,0.77,0.72,0.65,0.65,0.7,0.59,1.0
0.7,0.63,0.78,0.77,0.72,0.65,0.65,0.7,0.59,0.62,1.0
0.63,0.78,0.77,0.72,0.65,0.65,0.7,0.59,0.62,0.59,1.0
0.78,0.77,0.72,0.65,0.65,0.7,0.59,0.62,0.59,0.6,1.0
0.77,0.72,0.65,0.65,0.7,0.59,0.62,0.59,0.6,0.53,1.0
0.72,0.65,0.65,0.7,0.59,0.62,0.59,0.6,0.53,0.7,1.0
0.65,0.65,0.7,0.59,0.62,0.59,0.6,0.53,0.7,0.51,1.0
0.65,0.7,0.59,0.62,0.59,0.6,0.53,0.7,0.51,0.61,1.0
0.7,0.59,0.62,0.59,0.6,0.53,0.7,0.51,0.61,0.57,1.0
0.59,0.62,0.59,0.6,0.53,0.7,0.51,0.61,0.57,0.64,1.0
0.62,0.59,0.6,0.53,0.7,0.51,0.61,0.57,0.64,0.59,1.0
0.59,0.6,0.53,0.7,0.51,0.61,0.57,0.64,0.59,0.53,1.0
0.6,0.53,0.7,0.51,0.61,0.57,0.64,0.59,0.53,0.49,1.0
0.53,0.7,0.51,0.61,0.57,0.64,0.59,0.53,0.49,0.54,1.0
0.7,0.51,0.61,0.57,0.64,0.59,0.53,0.49,0.54,0.64,1.0
0.51,0.61,0.57,0.64,0.59,0.53,0.49,0.54,0.64,0.46,1.0
0.61,0.57,0.64,0.59,0.53,0.49,0.54,0.64,0.46,0.59,1.0
0.57,0.64,0.59,0.53,0.49,0.54,0.64,0.46,0.59,0.53,1.0
0.64,0.59,0.53,0.49,0.54,0.64,0.46,0.59,0.53,0.6,1.0
0.59,0.53,0.49,0.54,0.64,0.46,0.59,0.53,0.6,0.46,1.0
0.53,0.49,0.54,0.64,0.46,0.59,0.53,0.6,0.46,0.6,1.0
0.49,0.54,0.64,0.46,0.59,0.53,0.6,0.46,0.6,0.53,1.0
0.54,0.64,0.46,0.59,0.53,0.6,0.46,0.6,0.53,0.5,1.0
0.64,0.46,0.59,0.53,0.6,0.46,0.6,0.53,0.5,0.52,1.0
0.46,0.59,0.53,0.6,0.46,0.6,0.53,0.5,0.52,0.54,1.0
0.59,0.53,0.6,0.46,0.6,0.53,0.5,0.52,0.54,0.49,1.0
0.53,0.6,0.46,0.6,0.53,0.5,0.52,0.54,0.49,0.59,1.0
0.6,0.46,0.6,0.53,0.5,0.52,0.54,0.49,0.59,0.44,1.0
0.46,0.6,0.53,0.5,0.52,0.54,0.49,0.59,0.44,0.59,1.0
0.6,0.53,0.5,0.52,0.54,0.49,0.59,0.44,0.59,0.61,1.0
0.53,0.5,0.52,0.54,0.49,0.59,0.44,0.59,0.61,0.43,1.0
-0.08,-0.07,0.06,0.03,-0.05,0.05,-0.03,0.14,0.14,0.1,0.0
-0.07,0.06,0.03,-0.05,0.05,-0.03,0.14,0.14,0.1,0.11,0.0
0.06,0.03,-0.05,0.05,-0.03,0.14,0.14,0.1,0.11,0.24,0.0
0.03,-0.05,0.05,-0.03,0.14,0.14,0.1,0.11,0.24,0.09,0.0
-0.05,0.05,-0.03,0.14,0.14,0.1,0.11,0.24,0.09,0.26,0.0
0.05,-0.03,0.14,0.14,0.1,0.11,0.24,0.09,0.26,0.23,0.0
-0.03,0.14,0.14,0.1,0.11,0.24,0.09,0.26,0.23,0.18,0.0
0.14,0.14,0.1,0.11,0.24,0.09,0.26,0.23,0.18,0.23,0.0
0.14,0.1,0.11,0.24,0.09,0.26,0.23,0.18,0.23,0.16,0.0
0.1,0.11,0.24,0.09,0.26,0.23,0.18,0.23,0.16,0.21,0.0
0.11,0.24,0.09,0.26,0.23,0.18,0.23,0.16,0.21,0.28,0.0
0.24,0.09,0.26,0.23,0.18,0.23,0.16,0.21,0.28,0.35,0.0
0.09,0.26,0.23,0.18,0.23,0.16,0.21,0.28,0.35,0.24,0.0
0.26,0.23,0.18,0.23,0.16,0.21,0.28,0.35,0.24,0.36,0.0
0.23,0.18,0.23,0.16,0.21,0.28,0.35,0.24,0.36,0.44,0.0
0.18,0.23,0.16,0.21,0.28,0.35,0.24,0.36,0.44,0.29,0.0
0.23,0.16,0.21,0.28,0.35,0.24,0.36,0.44,0.29,0.38,0.0
0.16,0.21,0.28,0.35,0.24,0.36,0.44,0.29,0.38,0.35,0.0
0.21,0.28,0.35,0.24,0.36,0.44,0.29,0.38,0.35,0.38,0.0
0.28,0.35,0.24,0.36,0.44,0.29,0.38,0.35,0.38,0.52,0.0
0.35,0.24,0.36,0.44,0.29,0.38,0.35,0.38,0.52,0.35,0.0
0.24,0.36,0.44,0.29,0.38,0.35,0.38,0.52,0.35,0.4,0.0
0.36,0.44,0.29,0.38,0.35,0.38,0.52,0.35,0.4,0.36,0.0
0.44,0.29,0.38,0.35,0.38,0.52,0.35,0.4,0.36,0.37,0.0
0.29,0.38,0.35,0.38,0.52,0.35,0.4,0.36,0.37,0.4,0.0
0.38,0.35,0.38,0.52,0.35,0.4,0.36,0.37,0.4,0.46,0.0
0.35,0.38,0.52,0.35,0.4,0.36,0.37,0.4,0.46,0.4,0.0
0.38,0.52,0.35,0.4,0.36,0.37,0.4,0.46,0.4,0.42,0.0
0.52,0.35,0.4,0.36,0.37,0.4,0.46,0.4,0.42,0.47,0.0
0.35,0.4,0.36,0.37,0.4,0.46,0.4,0.42,0.47,0.56,0.0
0.4,0.36,0.37,0.4,0.46,0.4,0.42,0.47,0.56,0.48,0.0
0.36,0.37,0.4,0.46,0.4,0.42,0.47,0.56,0.48,0.45,0.0
0.37,0.4,0.46,0.4,0.42,0.47,0.56,0.48,0.45,0.5,0.0
0.4,0.46,0.4,0.42,0.47,0.56,0.48,0.45,0.5,0.54,0.0
0.46,0.4,0.42,0.47,0.56,0.48,0.45,0.5,0.54,0.57,0.0
0.4,0.42,0.47,0.56,0.48,0.45,0.5,0.54,0.57,0.61,0.0
0.42,0.47,0.56,0.48,0.45,0.5,0.54,0.57,0.61,0.46,0.0
0.47,0.56,0.48,0.45,0.5,0.54,0.57,0.61,0.46,0.5,0.0
0.56,0.48,0.45,0.5,0.54,0.57,0.61,0.46,0.5,0.45,0.0
0.48,0.45,0.5,0.54,0.57,0.61,0.46,0.5,0.45,0.6,0.0
0.45,0.5,0.54,0.57,0.61,0.46,0.5,0.45,0.6,0.56,0.0
0.5,0.54,0.57,0.61,0.46,0.5,0.45,0.6,0.56,0.5,0.0
0.54,0.57,0.61,0.46,0.5,0.45,0.6,0.56,0.5,0.43,0.0
0.57,0.61,0.46,0.5,0.45,0.6,0.56,0.5,0.43,0.63,0.0
0.61,0.46,0.5,0.45,0.6,0.56,0.5,0.43,0.63,0.58,0.0
0.46,0.5,0.45,0.6,0.56,0.5,0.43,0.63,0.58,0.56,0.0
0.5,0.45,0.6,0.56,0.5,0.43,0.63,0.58,0.56,0.55,0.0
0.45,0.6,0.56,0.5,0.43,0.63,0.58,0.56,0.55,0.55,0.0
0.6,0.56,0.5,0.43,0.63,0.58,0.56,0.55,0.55,0.63,0.0
0.56,0.5,0.43,0.63,0.58,0.56,0.55,0.55,0.63,0.45,0.0
0.5,0.43,0.63,0.58,0.56,0.55,0.55,0.63,0.45,0.59,0.0
0.43,0.63,0.58,0.56,0.55,0.55,0.63,0.45,0.59,0.51,0.0
0.63,0.58,0.56,0.55,0.55,0.63,0.45,0.59,0.51,0.65,0.0
0.58,0.56,0.55,0.55,0.63,0.45,0.59,0.51,0.65,0.45,0.0
0.56,0.55,0.55,0.63,0.45,0.59,0.51,0.65,0.45,0.46,0.0
0.55,0.55,0.63,0.45,0.59,0.51,0.65,0.45,0.46,0.5,0.0
0.55,0.63,0.45,0.59,0.51,0.65,0.45,0.46,0.5,0.46,0.0
0.63,0.45,0.59,0.51,0.65,0.45,0.46,0.5,0.46,0.46,0.0
0.45,0.59,0.51,0.65,0.45,0.46,0.5,0.46,0.46,0.51,0.0
0.59,0.51,0.65,0.45,0.46,0.5,0.46,0.46,0.51,0.52,0.0
0.51,0.65,0.45,0.46,0.5,0.46,0.46,0.51,0.52,0.46,0.0
0.65,0.45,0.46,0.5,0.46,0.46,0.51,0.52,0.46,0.63,0.0
0.45,0.46,0.5,0.46,0.46,0.51,0.52,0.46,0.63,0.52,0.0
0.46,0.5,0.46,0.46,0.51,0.52,0.46,0.63,0.52,0.63,0.0
0.5,0.46,0.46,0.51,0.52,0.46,0.63,0.52,0.63,0.64,0.0
0.46,0.46,0.51,0.52,0.46,0.63,0.52,0.63,0.64,0.57,0.0
0.46,0.51,0.52,0.46,0.63,0.52,0.63,0.64,0.57,0.65,0.0
0.51,0.52,0.46,0.63,0.52,0.63,0.64,0.57,0.65,0.55,0.0
0.52,0.46,0.63,0.52,0.63,0.64,0.57,0.65,0.55,0.66,0.0
0.46,0.63,0.52,0.63,0.64,0.57,0.65,0.55,0.66,0.59,0.0
0.63,0.52,0.63,0.64,0.57,0.65,0.55,0.66,0.59,0.48,0.0
0.52,0.63,0.64,0.57,0.65,0.55,0.66,0.59,0.48,0.52,0.0
0.63,0.64,0.57,0.65,0.55,0.66,0.59,0.48,0.52,0.59,0.0
0.64,0.57,0.65,0.55,0.66,0.59,0.48,0.52,0.59,0.66,0.0
0.57,0.65,0.55,0.66,0.59,0.48,0.52,0.59,0.66,0.55,0.0
0.65,0.55,0.66,0.59,0.48,0.52,0.59,0.66,0.55,0.6,0.0
0.55,0.66,0.59,0.48,0.52,0.59,0.66,0.55,0.6,0.6,0.0
0.66,0.59,0.48,0.52,0.59,0.66,0.55,0.6,0.6,0.56,0.0
0.59,0.48,0.52,0.59,0.66,0.55,0.6,0.6,0.56,0.66,0.0
0.48,0.52,0.59,0.66,0.55,0.6,0.6,0.56,0.66,0.65,0.0
0.52,0.59,0.66,0.55,0.6,0.6,0.56,0.66,0.65,0.62,0.0
0.59,0.66,0.55,0.6,0.6,0.56,0.66,0.65,0.62,0.6,0.0
0.66,0.55,0.6,0.6,0.56,0.66,0.65,0.62,0.6,0.6,0.0
0.55,0.6,0.6,0.56,0.66,0.65,0.62,0.6,0.6,0.55,0.0
0.6,0.6,0.56,0.66,0.65,0.62,0.6,0.6,0.55,0.66,0.0
0.6,0.56,0.66,0.65,0.62,0.6,0.6,0.55,0.66,0.56,0.0
0.56,0.66,0.65,0.62,0.6,0.6,0.55,0.66,0.56,0.49,0.0
0.66,0.65,0.62,0.6,0.6,0.55,0.66,0.56,0.49,0.56,0.0
0.65,0.62,0.6,0.6,0.55,0.66,0.56,0.49,0.56,0.66,0.0
0.62,0.6,0.6,0.55,0.66,0.56,0.49,0.56,0.66,0.47,0.0
0.6,0.6,0.55,0.66,0.56,0.49,0.56,0.66,0.47,0.48,0.0
